Time,Wholesale price corrected,group,tariff,hourly_last,Kosten_Stufen,Kosten_Dynamic,Kosten_Ein
2024-04-07 02:00:00,7.380000000000001,summer weekend,7.47,-60.75,-4.2525,-4.2525,-4.2525
2024-04-07 03:00:00,7.380000000000001,summer weekend,7.47,-60.75,-4.2525,-4.2525,-4.2525
2024-04-07 04:00:00,7.380000000000001,summer weekend,7.47,-60.0,-4.2,-4.2,-4.2
2024-04-07 05:00:00,7.380000000000001,summer weekend,7.47,-37.75,-2.6425,-2.6425,-2.6425
2024-04-07 06:00:00,7.380000000000001,summer weekend,7.47,-24.125,-1.68875,-1.68875,-1.68875
2024-04-07 07:00:00,7.380000000000001,summer weekend,7.47,-14.125,-0.98875,-0.98875,-0.98875
2024-04-07 08:00:00,7.379050000000001,summer weekend,7.47,-45.0,-3.15,-3.15,-3.15
2024-04-07 09:00:00,7.364800000000001,summer weekend,7.47,-36.75,-2.5725000000000002,-2.5725000000000002,-2.5725000000000002
2024-04-07 10:00:00,7.071250000000001,summer weekend,7.47,-36.25,-2.5375,-2.5375,-2.5375
2024-04-07 11:00:00,6.435700000000001,summer weekend,7.47,-105.5,-7.385,-7.385,-7.385
2024-04-07 12:00:00,4.834950000000001,summer weekend,7.47,-156.375,-10.946250000000001,-10.946250000000001,-10.946250000000001
2024-04-07 13:00:00,5.474300000000001,summer weekend,7.47,-127.0,-8.89,-8.89,-8.89
2024-04-07 14:00:00,6.901200000000001,summer weekend,7.47,-192.5,-13.475,-13.475,-13.475
2024-04-07 15:00:00,7.364800000000001,summer weekend,7.47,-86.25,-6.0375000000000005,-6.0375000000000005,-6.0375000000000005
2024-04-07 16:00:00,8.1066,summer weekend,7.47,-71.0,-4.97,-4.97,-4.97
2024-04-07 17:00:00,16.9833,summer weekend,17.98,-88.0,-6.16,-6.16,-6.16
2024-04-07 18:00:00,18.76095,summer weekend,17.98,-45.25,-3.1675,-3.1675,-3.1675
2024-04-07 19:00:00,18.552000000000003,summer weekend,17.98,-63.5,-4.445,-4.445,-4.445
2024-04-07 20:00:00,16.82475,summer weekend,17.98,-58.0,-4.0600000000000005,-4.0600000000000005,-4.0600000000000005
2024-04-07 21:00:00,15.5133,summer weekend,13.75,-61.75,-4.3225,-4.3225,-4.3225
2024-04-07 22:00:00,14.9463,summer weekend,13.75,-59.25,-4.1475,-4.1475,-4.1475
2024-04-07 23:00:00,14.81085,summer weekend,13.75,-60.25,-4.2175,-4.2175,-4.2175
2024-04-08 00:00:00,14.80455,summer weekday,15.84,-59.5,-4.165,-4.165,-4.165
2024-04-08 01:00:00,14.5326,summer weekday,15.84,36.5,5.7816,5.304399,6.57
2024-04-08 02:00:00,14.80455,summer weekday,15.84,-47.0,-3.29,-3.29,-3.29
2024-04-08 03:00:00,14.89485,summer weekday,15.84,-61.5,-4.305,-4.305,-4.305
2024-04-08 04:00:00,15.5112,summer weekday,15.84,-58.25,-4.0775,-4.0775,-4.0775
2024-04-08 05:00:00,18.08895,summer weekday,15.84,-58.5,-4.095,-4.095,-4.095
2024-04-08 06:00:00,23.106900000000003,summer weekday,20.41,-57.25,-4.0075,-4.0075,-4.0075
2024-04-08 07:00:00,20.8746,summer weekday,20.41,-91.25,-6.3875,-6.3875,-6.3875
2024-04-08 08:00:00,16.35855,summer weekday,15.84,-160.5,-11.235,-11.235,-11.235
2024-04-08 09:00:00,15.842999999999998,summer weekday,15.84,-145.0,-10.15,-10.15,-10.15
2024-04-08 10:00:00,14.85915,summer weekday,15.84,-576.5,-40.355000000000004,-40.355000000000004,-40.355000000000004
2024-04-08 11:00:00,14.1735,summer weekday,15.84,-698.5,-48.895,-48.895,-48.895
2024-04-08 12:00:00,13.68,summer weekday,15.84,-521.5,-36.505,-36.505,-36.505
2024-04-08 13:00:00,13.45845,summer weekday,15.84,-582.75,-40.792500000000004,-40.792500000000004,-40.792500000000004
2024-04-08 14:00:00,14.037,summer weekday,15.84,0.0,0.0,0.0,0.0
2024-04-08 15:00:00,14.73,summer weekday,15.84,0.0,0.0,0.0,0.0
2024-04-08 16:00:00,15.25605,summer weekday,15.84,0.0,0.0,0.0,0.0
2024-04-08 17:00:00,18.3945,summer weekday,20.41,0.0,0.0,0.0,0.0
2024-04-08 18:00:00,21.7965,summer weekday,20.41,0.0,0.0,0.0,0.0
2024-04-08 19:00:00,20.484,summer weekday,20.41,0.0,0.0,0.0,0.0
2024-04-08 20:00:00,16.289250000000003,summer weekday,15.84,0.0,0.0,0.0,0.0
2024-04-08 21:00:00,15.465000000000002,summer weekday,15.84,0.0,0.0,0.0,0.0
2024-04-08 22:00:00,14.74995,summer weekday,15.84,0.0,0.0,0.0,0.0
2024-04-08 23:00:00,15.59205,summer weekday,15.84,0.0,0.0,0.0,0.0
2024-04-09 00:00:00,14.66595,summer weekday,15.84,0.0,0.0,0.0,0.0
2024-04-09 01:00:00,14.17665,summer weekday,15.84,-60.75,-4.2525,-4.2525,-4.2525
2024-04-09 02:00:00,13.67475,summer weekday,15.84,-60.0,-4.2,-4.2,-4.2
2024-04-09 03:00:00,13.9404,summer weekday,15.84,-59.25,-4.1475,-4.1475,-4.1475
2024-04-09 04:00:00,14.5557,summer weekday,15.84,-55.0,-3.85,-3.85,-3.85
2024-04-09 05:00:00,16.482450000000004,summer weekday,15.84,-29.75,-2.0825,-2.0825,-2.0825
2024-04-09 06:00:00,16.924500000000002,summer weekday,15.84,-27.0,-1.8900000000000001,-1.8900000000000001,-1.8900000000000001
2024-04-09 07:00:00,15.7569,summer weekday,15.84,-93.0,-6.51,-6.51,-6.51
2024-04-09 08:00:00,14.5515,summer weekday,15.84,-196.75,-13.7725,-13.7725,-13.7725
2024-04-09 09:00:00,12.798,summer weekday,15.84,-389.5,-27.265,-27.265,-27.265
2024-04-09 10:00:00,11.9979,summer weekday,9.67,-551.5,-38.605000000000004,-38.605000000000004,-38.605000000000004
2024-04-09 11:00:00,11.16525,summer weekday,9.67,-691.25,-48.3875,-48.3875,-48.3875
2024-04-09 12:00:00,8.439449999999999,summer weekday,9.67,-761.0,-53.27,-53.27,-53.27
2024-04-09 13:00:00,8.4825,summer weekday,9.67,-725.5,-50.785000000000004,-50.785000000000004,-50.785000000000004
2024-04-09 14:00:00,10.4292,summer weekday,9.67,-666.0,-46.62,-46.62,-46.62
2024-04-09 15:00:00,11.39835,summer weekday,9.67,-642.5,-44.975,-44.975,-44.975
2024-04-09 16:00:00,12.64575,summer weekday,9.67,-280.75,-19.6525,-19.6525,-19.6525
2024-04-09 17:00:00,14.2995,summer weekday,15.84,-162.75,-11.3925,-11.3925,-11.3925
2024-04-09 18:00:00,15.963750000000005,summer weekday,15.84,-64.0,-4.48,-4.48,-4.48
2024-04-09 19:00:00,15.9627,summer weekday,15.84,-84.25,-5.8975,-5.8975,-5.8975
2024-04-09 20:00:00,14.5179,summer weekday,15.84,-63.0,-4.41,-4.41,-4.41
2024-04-09 21:00:00,13.73355,summer weekday,15.84,-62.0,-4.34,-4.34,-4.34
2024-04-09 22:00:00,11.10645,summer weekday,9.67,-63.5,-4.445,-4.445,-4.445
2024-04-09 23:00:00,9.783449999999998,summer weekday,9.67,-58.5,-4.095,-4.095,-4.095
2024-04-10 00:00:00,8.00475,summer weekday,9.67,-60.0,-4.2,-4.2,-4.2
2024-04-10 01:00:00,8.02995,summer weekday,9.67,-58.75,-4.1125,-4.1125,-4.1125
2024-04-10 02:00:00,8.32395,summer weekday,9.67,-60.75,-4.2525,-4.2525,-4.2525
2024-04-10 03:00:00,10.1415,summer weekday,9.67,-59.5,-4.165,-4.165,-4.165
2024-04-10 04:00:00,12.63315,summer weekday,9.67,-56.75,-3.9725,-3.9725,-3.9725
2024-04-10 05:00:00,15.35055,summer weekday,15.84,-3.875,-0.27125,-0.27125,-0.27125
2024-04-10 06:00:00,17.841150000000003,summer weekday,15.84,21.875,3.465,3.9027515625000007,3.9375
2024-04-10 07:00:00,18.512100000000004,summer weekday,20.41,91.75,18.726175,16.984851750000004,16.515
2024-04-10 08:00:00,15.8283,summer weekday,15.84,109.625,17.3646,17.351773875000003,19.7325
2024-04-10 09:00:00,14.4843,summer weekday,15.84,22.125,3.5046,3.2046513749999996,3.9825
2024-04-10 10:00:00,13.26525,summer weekday,15.84,-15.375,-1.07625,-1.07625,-1.07625
2024-04-10 11:00:00,13.2201,summer weekday,15.84,-41.0,-2.87,-2.87,-2.87
2024-04-10 12:00:00,10.5636,summer weekday,9.67,-97.75,-6.8425,-6.8425,-6.8425
2024-04-10 13:00:00,10.66545,summer weekday,9.67,-103.875,-7.27125,-7.27125,-7.27125
2024-04-10 14:00:00,13.19175,summer weekday,15.84,-160.75,-11.2525,-11.2525,-11.2525
2024-04-10 15:00:00,13.98555,summer weekday,15.84,-134.125,-9.38875,-9.38875,-9.38875
2024-04-10 16:00:00,15.2886,summer weekday,15.84,-88.25,-6.1775,-6.1775,-6.1775
2024-04-10 17:00:00,17.967150000000004,summer weekday,15.84,-92.875,-6.50125,-6.50125,-6.50125
2024-04-10 18:00:00,27.450750000000006,summer weekday,20.41,-43.125,-3.0187500000000003,-3.0187500000000003,-3.0187500000000003
2024-04-10 19:00:00,27.454950000000004,summer weekday,20.41,-48.0,-3.36,-3.36,-3.36
2024-04-10 20:00:00,19.516950000000005,summer weekday,20.41,-46.25,-3.2375000000000003,-3.2375000000000003,-3.2375000000000003
2024-04-10 21:00:00,16.4205,summer weekday,15.84,-56.25,-3.9375,-3.9375,-3.9375
2024-04-10 22:00:00,15.3705,summer weekday,15.84,-56.25,-3.9375,-3.9375,-3.9375
2024-04-10 23:00:00,15.0009,summer weekday,15.84,-57.5,-4.025,-4.025,-4.025
2024-04-11 00:00:00,14.4528,summer weekday,15.84,-57.0,-3.99,-3.99,-3.99
2024-04-11 01:00:00,13.9152,summer weekday,15.84,-58.5,-4.095,-4.095,-4.095
2024-04-11 02:00:00,13.55505,summer weekday,15.84,-56.75,-3.9725,-3.9725,-3.9725
2024-04-11 03:00:00,13.5834,summer weekday,15.84,-58.25,-4.0775,-4.0775,-4.0775
2024-04-11 04:00:00,13.21485,summer weekday,15.84,-55.75,-3.9025000000000003,-3.9025000000000003,-3.9025000000000003
2024-04-11 05:00:00,15.21615,summer weekday,15.84,-11.75,-0.8225,-0.8225,-0.8225
2024-04-11 06:00:00,14.604,summer weekday,15.84,11.25,1.782,1.64295,2.025
2024-04-11 07:00:00,12.861,summer weekday,15.84,80.75,12.790799999999999,10.3852575,14.535
2024-04-11 08:00:00,10.53,summer weekday,9.67,62.375,6.0316625,6.568087499999999,11.227500000000001
2024-04-11 09:00:00,8.43525,summer weekday,9.67,8.75,0.846125,0.738084375,1.575
2024-04-11 10:00:00,7.470300000000001,summer weekday,9.67,-85.375,-5.97625,-5.97625,-5.97625
2024-04-11 11:00:00,7.475550000000001,summer weekday,9.67,-304.375,-21.306250000000002,-21.306250000000002,-21.306250000000002
2024-04-11 12:00:00,7.495500000000001,summer weekday,9.67,-150.25,-10.5175,-10.5175,-10.5175
2024-04-11 13:00:00,7.439850000000001,summer weekday,9.67,-128.75,-9.012500000000001,-9.012500000000001,-9.012500000000001
2024-04-11 14:00:00,10.48485,summer weekday,9.67,-58.5,-4.095,-4.095,-4.095
2024-04-11 15:00:00,13.6527,summer weekday,15.84,-59.75,-4.1825,-4.1825,-4.1825
2024-04-11 16:00:00,15.4377,summer weekday,15.84,-106.75,-7.4725,-7.4725,-7.4725
2024-04-11 17:00:00,17.953500000000002,summer weekday,15.84,-76.0,-5.32,-5.32,-5.32
2024-04-11 18:00:00,21.487800000000004,summer weekday,20.41,-61.5,-4.305,-4.305,-4.305
2024-04-11 19:00:00,21.8511,summer weekday,20.41,-47.75,-3.3425000000000002,-3.3425000000000002,-3.3425000000000002
2024-04-11 20:00:00,17.752950000000002,summer weekday,15.84,-46.25,-3.2375000000000003,-3.2375000000000003,-3.2375000000000003
2024-04-11 21:00:00,16.034100000000002,summer weekday,15.84,-56.75,-3.9725,-3.9725,-3.9725
2024-04-11 22:00:00,15.413550000000004,summer weekday,15.84,-54.5,-3.815,-3.815,-3.815
2024-04-11 23:00:00,15.32955,summer weekday,15.84,-55.5,-3.8850000000000002,-3.8850000000000002,-3.8850000000000002
2024-04-12 00:00:00,14.9127,summer weekday,15.84,-56.5,-3.955,-3.955,-3.955
2024-04-12 01:00:00,14.61345,summer weekday,15.84,-56.75,-3.9725,-3.9725,-3.9725
2024-04-12 02:00:00,14.6523,summer weekday,15.84,-56.75,-3.9725,-3.9725,-3.9725
2024-04-12 03:00:00,14.6796,summer weekday,15.84,-55.75,-3.9025000000000003,-3.9025000000000003,-3.9025000000000003
2024-04-12 04:00:00,15.520650000000002,summer weekday,15.84,-50.0,-3.5,-3.5,-3.5
2024-04-12 05:00:00,16.959150000000005,summer weekday,15.84,-4.5,-0.315,-0.315,-0.315
2024-04-12 06:00:00,17.565,summer weekday,15.84,13.25,2.0987999999999998,2.3273625,2.3850000000000002
2024-04-12 07:00:00,16.49715,summer weekday,15.84,38.0,6.0192,6.268917,6.84
2024-04-12 08:00:00,14.8329,summer weekday,15.84,-1.0,-0.07,-0.07,-0.07
2024-04-12 09:00:00,11.8803,summer weekday,9.67,-85.125,-5.95875,-5.95875,-5.95875
2024-04-12 10:00:00,9.3603,summer weekday,9.67,-195.25,-13.6675,-13.6675,-13.6675
2024-04-12 11:00:00,7.380000000000001,summer weekday,9.67,-411.75,-28.8225,-28.8225,-28.8225
2024-04-12 12:00:00,7.373350000000001,summer weekday,9.67,-75.5,-5.285,-5.285,-5.285
2024-04-12 13:00:00,7.381050000000001,summer weekday,9.67,25.125,2.4295875000000002,1.8544888125000003,4.5225
2024-04-12 14:00:00,7.398900000000001,summer weekday,9.67,-143.5,-10.045,-10.045,-10.045
2024-04-12 15:00:00,7.403100000000001,summer weekday,9.67,-68.25,-4.7775,-4.7775,-4.7775
2024-04-12 16:00:00,13.40385,summer weekday,15.84,-121.0,-8.47,-8.47,-8.47
2024-04-12 17:00:00,15.98265,summer weekday,15.84,-65.125,-4.55875,-4.55875,-4.55875
2024-04-12 18:00:00,20.604750000000003,summer weekday,20.41,-41.625,-2.91375,-2.91375,-2.91375
2024-04-12 19:00:00,20.413650000000004,summer weekday,20.41,-47.75,-3.3425000000000002,-3.3425000000000002,-3.3425000000000002
2024-04-12 20:00:00,16.473000000000003,summer weekday,15.84,-43.5,-3.045,-3.045,-3.045
2024-04-12 21:00:00,15.56895,summer weekday,15.84,-50.75,-3.5525,-3.5525,-3.5525
2024-04-12 22:00:00,14.5305,summer weekday,15.84,-56.0,-3.92,-3.92,-3.92
2024-04-12 23:00:00,13.7031,summer weekday,15.84,-56.0,-3.92,-3.92,-3.92
2024-04-13 00:00:00,12.53235,summer weekend,13.75,-55.25,-3.8675,-3.8675,-3.8675
2024-04-13 01:00:00,9.943049999999998,summer weekend,7.47,-58.0,-4.0600000000000005,-4.0600000000000005,-4.0600000000000005
2024-04-13 02:00:00,9.41805,summer weekend,7.47,-57.0,-3.99,-3.99,-3.99
2024-04-13 03:00:00,9.474749999999998,summer weekend,7.47,-58.75,-4.1125,-4.1125,-4.1125
2024-04-13 04:00:00,10.0386,summer weekend,7.47,-53.0,-3.71,-3.71,-3.71
2024-04-13 05:00:00,10.5489,summer weekend,7.47,-10.375,-0.7262500000000001,-0.7262500000000001,-0.7262500000000001
2024-04-13 06:00:00,11.0823,summer weekend,13.75,8.875,1.2203125000000001,0.9835541250000001,1.5975000000000001
2024-04-13 07:00:00,9.752999999999998,summer weekend,7.47,42.125,3.1467375,4.10845125,7.5825000000000005
2024-04-13 08:00:00,8.304,summer weekend,7.47,5.0,0.3735,0.4152,0.9
2024-04-13 09:00:00,7.378100000000001,summer weekend,7.47,-2.5,-0.17500000000000002,-0.17500000000000002,-0.17500000000000002
2024-04-13 10:00:00,6.432850000000001,summer weekend,7.47,-132.75,-9.2925,-9.2925,-9.2925
2024-04-13 11:00:00,4.9138,summer weekend,7.47,-148.125,-10.36875,-10.36875,-10.36875
2024-04-13 12:00:00,2.6300000000000003,summer weekend,7.47,-80.125,-5.60875,-5.60875,-5.60875
2024-04-13 13:00:00,2.154050000000001,summer weekend,7.47,-360.5,-25.235,-25.235,-25.235
2024-04-13 14:00:00,2.638550000000001,summer weekend,7.47,-363.5,-25.445,-25.445,-25.445
2024-04-13 15:00:00,5.559800000000001,summer weekend,7.47,-357.75,-25.0425,-25.0425,-25.0425
2024-04-13 16:00:00,7.364800000000001,summer weekend,7.47,-413.25,-28.927500000000002,-28.927500000000002,-28.927500000000002
2024-04-13 17:00:00,11.57055,summer weekend,13.75,-190.875,-13.36125,-13.36125,-13.36125
2024-04-13 18:00:00,15.0912,summer weekend,13.75,-62.0,-4.34,-4.34,-4.34
2024-04-13 19:00:00,14.2869,summer weekend,13.75,-68.25,-4.7775,-4.7775,-4.7775
2024-04-13 20:00:00,11.51175,summer weekend,13.75,-59.25,-4.1475,-4.1475,-4.1475
2024-04-13 21:00:00,9.59655,summer weekend,7.47,-59.75,-4.1825,-4.1825,-4.1825
2024-04-13 22:00:00,8.120249999999999,summer weekend,7.47,-59.75,-4.1825,-4.1825,-4.1825
2024-04-13 23:00:00,7.42515,summer weekend,7.47,-56.75,-3.9725,-3.9725,-3.9725
2024-04-14 00:00:00,7.467150000000001,summer weekend,7.47,-60.0,-4.2,-4.2,-4.2
2024-04-14 01:00:00,7.477650000000001,summer weekend,7.47,-58.75,-4.1125,-4.1125,-4.1125
2024-04-14 02:00:00,7.49865,summer weekend,7.47,-61.0,-4.2700000000000005,-4.2700000000000005,-4.2700000000000005
2024-04-14 03:00:00,7.625700000000001,summer weekend,7.47,-57.0,-3.99,-3.99,-3.99
2024-04-14 04:00:00,8.00475,summer weekend,7.47,-58.25,-4.0775,-4.0775,-4.0775
2024-04-14 05:00:00,8.7303,summer weekend,7.47,-33.25,-2.3275,-2.3275,-2.3275
2024-04-14 06:00:00,8.745,summer weekend,7.47,-8.75,-0.6125,-0.6125,-0.6125
2024-04-14 07:00:00,8.15805,summer weekend,7.47,-66.25,-4.6375,-4.6375,-4.6375
2024-04-14 08:00:00,7.380000000000001,summer weekend,7.47,-141.5,-9.905,-9.905,-9.905
2024-04-14 09:00:00,7.154850000000001,summer weekend,7.47,-192.75,-13.4925,-13.4925,-13.4925
2024-04-14 10:00:00,6.2238500000000005,summer weekend,7.47,-433.75,-30.3625,-30.3625,-30.3625
2024-04-14 11:00:00,3.3643500000000004,summer weekend,7.47,-650.0,-45.5,-45.5,-45.5
2024-04-14 12:00:00,1.6752500000000008,summer weekend,7.47,-468.25,-32.7775,-32.7775,-32.7775
2024-04-14 13:00:00,1.6733500000000008,summer weekend,7.47,-434.0,-30.38,-30.38,-30.38
2024-04-14 14:00:00,3.575250000000001,summer weekend,7.47,-180.25,-12.6175,-12.6175,-12.6175
2024-04-14 15:00:00,6.786250000000001,summer weekend,7.47,-272.5,-19.075,-19.075,-19.075
2024-04-14 16:00:00,7.544850000000001,summer weekend,7.47,-108.375,-7.58625,-7.58625,-7.58625
2024-04-14 17:00:00,14.43915,summer weekend,13.75,-117.75,-8.2425,-8.2425,-8.2425
2024-04-14 18:00:00,16.599,summer weekend,17.98,-137.0,-9.59,-9.59,-9.59
2024-04-14 19:00:00,19.970550000000003,summer weekend,17.98,-65.25,-4.5675,-4.5675,-4.5675
2024-04-14 20:00:00,19.20405,summer weekend,17.98,-59.0,-4.13,-4.13,-4.13
2024-04-14 21:00:00,18.29475,summer weekend,17.98,-59.25,-4.1475,-4.1475,-4.1475
2024-04-14 22:00:00,16.540200000000002,summer weekend,17.98,-58.75,-4.1125,-4.1125,-4.1125
2024-04-14 23:00:00,15.9858,summer weekend,17.98,-59.75,-4.1825,-4.1825,-4.1825
2024-04-15 00:00:00,15.9123,summer weekday,15.84,-53.75,-3.7625,-3.7625,-3.7625
2024-04-15 01:00:00,15.5217,summer weekday,15.84,41.5,6.5736,6.4415055,7.47
2024-04-15 02:00:00,15.5889,summer weekday,15.84,-37.625,-2.63375,-2.63375,-2.63375
2024-04-15 03:00:00,15.27915,summer weekday,15.84,-48.25,-3.3775,-3.3775,-3.3775
2024-04-15 04:00:00,16.4877,summer weekday,15.84,-46.75,-3.2725,-3.2725,-3.2725
2024-04-15 05:00:00,19.531650000000003,summer weekday,20.41,-48.5,-3.395,-3.395,-3.395
2024-04-15 06:00:00,25.140750000000004,summer weekday,20.41,-53.75,-3.7625,-3.7625,-3.7625
2024-04-15 07:00:00,23.47020000000001,summer weekday,20.41,-71.75,-5.0225,-5.0225,-5.0225
2024-04-15 08:00:00,16.993800000000004,summer weekday,15.84,-105.25,-7.3675,-7.3675,-7.3675
2024-04-15 09:00:00,15.837750000000002,summer weekday,15.84,-135.5,-9.485,-9.485,-9.485
2024-04-15 10:00:00,14.01075,summer weekday,15.84,-126.75,-8.8725,-8.8725,-8.8725
2024-04-15 11:00:00,12.01575,summer weekday,9.67,-76.5,-5.355,-5.355,-5.355
2024-04-15 12:00:00,10.7127,summer weekday,9.67,-110.0,-7.7,-7.7,-7.7
2024-04-15 13:00:00,8.7408,summer weekday,9.67,-104.5,-7.315,-7.315,-7.315
2024-04-15 14:00:00,8.199,summer weekday,9.67,-79.75,-5.5825000000000005,-5.5825000000000005,-5.5825000000000005
2024-04-15 15:00:00,8.21895,summer weekday,9.67,-101.75,-7.1225000000000005,-7.1225000000000005,-7.1225000000000005
2024-04-15 16:00:00,12.2415,summer weekday,9.67,-64.25,-4.4975000000000005,-4.4975000000000005,-4.4975000000000005
2024-04-15 17:00:00,14.646,summer weekday,15.84,-14.375,-1.00625,-1.00625,-1.00625
2024-04-15 18:00:00,15.6666,summer weekday,15.84,-77.75,-5.4425,-5.4425,-5.4425
2024-04-15 19:00:00,15.4671,summer weekday,15.84,-55.5,-3.8850000000000002,-3.8850000000000002,-3.8850000000000002
2024-04-15 20:00:00,14.34255,summer weekday,15.84,-47.875,-3.3512500000000003,-3.3512500000000003,-3.3512500000000003
2024-04-15 21:00:00,13.02585,summer weekday,15.84,-56.625,-3.96375,-3.96375,-3.96375
2024-04-15 22:00:00,10.96785,summer weekday,9.67,-47.375,-3.31625,-3.31625,-3.31625
2024-04-15 23:00:00,7.592100000000001,summer weekday,9.67,-60.0,-4.2,-4.2,-4.2
2024-04-16 00:00:00,7.384200000000001,summer weekday,9.67,-60.5,-4.235,-4.235,-4.235
2024-04-16 01:00:00,7.394700000000001,summer weekday,9.67,-60.0,-4.2,-4.2,-4.2
2024-04-16 02:00:00,7.456650000000001,summer weekday,9.67,-59.75,-4.1825,-4.1825,-4.1825
2024-04-16 03:00:00,9.21435,summer weekday,9.67,-58.75,-4.1125,-4.1125,-4.1125
2024-04-16 04:00:00,11.1831,summer weekday,9.67,-53.75,-3.7625,-3.7625,-3.7625
2024-04-16 05:00:00,14.0097,summer weekday,15.84,-6.375,-0.44625000000000004,-0.44625000000000004,-0.44625000000000004
2024-04-16 06:00:00,15.1773,summer weekday,15.84,9.375,1.485,1.4228718750000002,1.6875
2024-04-16 07:00:00,15.1773,summer weekday,15.84,39.125,6.1974,5.938118625,7.0425
2024-04-16 08:00:00,14.18505,summer weekday,15.84,15.125,2.3958,2.1454888125,2.7225
2024-04-16 09:00:00,12.73815,summer weekday,9.67,-101.5,-7.105,-7.105,-7.105
2024-04-16 10:00:00,11.8572,summer weekday,9.67,-108.875,-7.62125,-7.62125,-7.62125
2024-04-16 11:00:00,11.58,summer weekday,9.67,-156.625,-10.963750000000001,-10.963750000000001,-10.963750000000001
2024-04-16 12:00:00,11.6031,summer weekday,9.67,-346.5,-24.255,-24.255,-24.255
2024-04-16 13:00:00,11.7984,summer weekday,9.67,-457.875,-32.05125,-32.05125,-32.05125
2024-04-16 14:00:00,12.47565,summer weekday,9.67,-199.25,-13.9475,-13.9475,-13.9475
2024-04-16 15:00:00,13.9782,summer weekday,15.84,92.375,14.632200000000001,12.91236225,16.6275
2024-04-16 16:00:00,15.74535,summer weekday,15.84,-66.75,-4.6725,-4.6725,-4.6725
2024-04-16 17:00:00,17.1366,summer weekday,15.84,-42.75,-2.9925,-2.9925,-2.9925
2024-04-16 18:00:00,19.34895,summer weekday,20.41,0.75,0.15307500000000002,0.14511712499999999,0.135
2024-04-16 19:00:00,20.454600000000003,summer weekday,20.41,-84.75,-5.9325,-5.9325,-5.9325
2024-04-16 20:00:00,18.3483,summer weekday,20.41,-48.0,-3.36,-3.36,-3.36
2024-04-16 21:00:00,16.840500000000002,summer weekday,15.84,-48.5,-3.395,-3.395,-3.395
2024-04-16 22:00:00,16.210500000000003,summer weekday,15.84,-48.25,-3.3775,-3.3775,-3.3775
2024-04-16 23:00:00,16.183200000000003,summer weekday,15.84,-47.5,-3.325,-3.325,-3.325
2024-04-17 00:00:00,16.183200000000003,summer weekday,15.84,-49.0,-3.43,-3.43,-3.43
2024-04-17 01:00:00,15.92175,summer weekday,15.84,-48.75,-3.4125,-3.4125,-3.4125
2024-04-17 02:00:00,16.032000000000004,summer weekday,15.84,-54.25,-3.7975,-3.7975,-3.7975
2024-04-17 03:00:00,16.0908,summer weekday,15.84,-59.5,-4.165,-4.165,-4.165
2024-04-17 04:00:00,16.171650000000003,summer weekday,15.84,-55.75,-3.9025000000000003,-3.9025000000000003,-3.9025000000000003
2024-04-17 05:00:00,18.86595,summer weekday,20.41,-2.25,-0.1575,-0.1575,-0.1575
2024-04-17 06:00:00,25.22685,summer weekday,20.41,63.5,12.960350000000002,16.01904975,11.43
2024-04-17 07:00:00,23.672850000000004,summer weekday,20.41,53.625,10.9448625,12.694565812500002,9.6525
2024-04-17 08:00:00,18.3651,summer weekday,20.41,45.75,9.337575000000001,8.40203325,8.235
2024-04-17 09:00:00,16.189500000000002,summer weekday,15.84,-2.125,-0.14875,-0.14875,-0.14875
2024-04-17 10:00:00,15.7695,summer weekday,15.84,-71.25,-4.9875,-4.9875,-4.9875
2024-04-17 11:00:00,16.092900000000004,summer weekday,15.84,-176.0,-12.32,-12.32,-12.32
2024-04-17 12:00:00,15.866099999999998,summer weekday,15.84,-168.625,-11.80375,-11.80375,-11.80375
2024-04-17 13:00:00,15.53955,summer weekday,15.84,-256.5,-17.955000000000002,-17.955000000000002,-17.955000000000002
2024-04-17 14:00:00,15.46815,summer weekday,15.84,-422.75,-29.5925,-29.5925,-29.5925
2024-04-17 15:00:00,15.78,summer weekday,15.84,-495.0,-34.65,-34.65,-34.65
2024-04-17 16:00:00,16.504500000000004,summer weekday,15.84,-437.0,-30.59,-30.59,-30.59
2024-04-17 17:00:00,19.45185,summer weekday,20.41,-250.25,-17.517500000000002,-17.517500000000002,-17.517500000000002
2024-04-17 18:00:00,24.1716,summer weekday,20.41,-107.0,-7.49,-7.49,-7.49
2024-04-17 19:00:00,25.219500000000007,summer weekday,20.41,-75.5,-5.285,-5.285,-5.285
2024-04-17 20:00:00,21.036300000000004,summer weekday,20.41,-52.5,-3.6750000000000003,-3.6750000000000003,-3.6750000000000003
2024-04-17 21:00:00,17.779200000000003,summer weekday,15.84,-58.5,-4.095,-4.095,-4.095
2024-04-17 22:00:00,16.600050000000003,summer weekday,15.84,-58.5,-4.095,-4.095,-4.095
2024-04-17 23:00:00,17.022150000000003,summer weekday,15.84,-60.25,-4.2175,-4.2175,-4.2175
2024-04-18 00:00:00,16.559100000000004,summer weekday,15.84,-60.0,-4.2,-4.2,-4.2
2024-04-18 01:00:00,16.67565,summer weekday,15.84,-60.25,-4.2175,-4.2175,-4.2175
2024-04-18 02:00:00,16.594800000000003,summer weekday,15.84,-59.5,-4.165,-4.165,-4.165
2024-04-18 03:00:00,16.789050000000003,summer weekday,15.84,-58.75,-4.1125,-4.1125,-4.1125
