Time,Wholesale price corrected,group,tariff,Kosten_Stufen,Kosten_Dynamic
2023-05-17 17:00:00.000,30.131692500000003,summer weekday,28.82,0.12252418349495374,0.1281006599890188
2023-05-17 18:00:00.000,32.310820500000005,summer weekday,33.74,0.16383801459433753,0.15689806403775994
2023-05-17 19:00:00.000,34.048875,summer weekday,33.74,0.19270642897372117,0.19447057237174303
2023-05-17 20:00:00.000,33.631542,summer weekday,33.74,0.20264966014913843,0.20199823819180426
2023-05-17 21:00:00.000,31.237500000000004,summer weekday,28.82,0.1636050667987068,0.1773287048620612
2023-05-17 22:00:00.000,30.230403000000003,summer weekday,28.82,0.1532129632771453,0.1607109515854373
2023-05-17 23:00:00.000,29.936770500000005,summer weekday,28.82,0.12509013498175903,0.12993735818053237
2023-05-18 00:00:00.000,29.406982500000005,summer weekend,30.18,0.09909927945456096,0.0965609932631837
2023-05-18 01:00:00.000,28.518588000000005,summer weekend,30.18,0.07674102537605287,0.07251642430076864
2023-05-18 02:00:00.000,28.614799500000004,summer weekend,30.18,0.060353897835876906,0.057223813307392374
2023-05-18 03:00:00.000,29.479453500000005,summer weekend,30.18,0.05486474563696174,0.05359120999980589
2023-05-18 04:00:00.000,29.921776500000007,summer weekend,30.18,0.053525928027470235,0.05306795412170479
2023-05-18 05:00:00.000,29.915529000000003,summer weekend,30.18,0.05266908475739568,0.05220753918036212
2023-05-18 06:00:00.000,29.217058500000004,summer weekend,30.18,0.05320461180119228,0.051507032984268564
2023-05-18 07:00:00.000,28.649785500000007,summer weekend,30.18,0.06728897305304289,0.06387722480069448
2023-05-18 08:00:00.000,27.406533000000007,summer weekend,25.32,0.08965563799367023,0.09704384681317445
2023-05-18 09:00:00.000,26.371947,summer weekend,25.32,0.13462947594489247,0.14022280427553233
2023-05-18 10:00:00.000,25.493548500000003,summer weekend,25.32,0.16338397773188765,0.1645038451986887
2023-05-18 11:00:00.000,25.2236565,summer weekend,25.32,0.18056928544052148,0.1798822128910808
2023-05-18 12:00:00.000,22.805874000000003,summer weekend,25.32,0.19043118097528003,0.17152249285124146
2023-05-18 13:00:00.000,21.0428295,summer weekend,18.16,0.12000178009791089,0.13905159682251278
2023-05-18 14:00:00.000,22.750896000000004,summer weekend,25.32,0.13433743803611828,0.12070683576880616
2023-05-18 15:00:00.000,26.309472000000007,summer weekend,25.32,0.1164332677828095,0.12098332537915994
2023-05-18 16:00:00.000,27.937570500000007,summer weekend,30.18,0.11896733277941485,0.11012784117700014
2023-05-18 17:00:00.000,30.247896,summer weekend,30.18,0.11511153806407931,0.11537050469722707
2023-05-18 18:00:00.000,31.803523500000004,summer weekend,30.18,0.1298385317684858,0.13682315428444455
2023-05-18 19:00:00.000,33.095506500000006,summer weekend,30.18,0.1563738967886074,0.17148022921132164
2023-05-18 20:00:00.000,32.009691000000004,summer weekend,30.18,0.17163641753681053,0.18204203743208372
2023-05-18 21:00:00.000,31.063819500000005,summer weekend,30.18,0.16365706458424115,0.16844975195973194
2023-05-18 22:00:00.000,29.708112000000007,summer weekend,30.18,0.1539372487393329,0.15153031897017766
2023-05-18 23:00:00.000,28.990899,summer weekend,30.18,0.12689313302760452,0.12189350574542236
2023-05-19 00:00:00.000,27.763890000000007,summer weekend,30.18,0.08765490764684084,0.08063754850454104
2023-05-19 01:00:00.000,27.392788500000005,summer weekend,25.32,0.05133214155846349,0.05553437981686615
2023-05-19 02:00:00.000,26.992948500000004,summer weekend,25.32,0.045489276775751326,0.0484948540801778
2023-05-19 03:00:00.000,27.883842000000005,summer weekend,30.18,0.05048495746356859,0.04664395550996911
2023-05-19 04:00:00.000,29.779333500000003,summer weekend,30.18,0.050965258327386895,0.050288648927929315
2023-05-19 05:00:00.000,31.237500000000004,summer weekend,30.18,0.058596705385833316,0.060649919963219626
2023-05-19 06:00:00.000,31.10880150000001,summer weekend,30.18,0.09181751513326612,0.09464323566945072
2023-05-19 07:00:00.000,30.612750000000005,summer weekend,30.18,0.13336353985354957,0.1352758351441932
2023-05-19 08:00:00.000,29.099605500000003,summer weekend,30.18,0.1484930170638262,0.1431772106051064
2023-05-19 09:00:00.000,26.16078150000001,summer weekend,25.32,0.12957280215455153,0.13387542517803921
