,Unnamed: 0.1,Unnamed: 0,Time,Wholesale price corrected,group,tariff
1091,1091,1091,2023-02-15 11:00:00.000,33.88144200000001,winter weekday,35.79
1092,1092,1092,2023-02-15 12:00:00.000,32.460760500000006,winter weekday,30.5
1093,1093,1093,2023-02-15 13:00:00.000,32.54322750000001,winter weekday,30.5
1094,1094,1094,2023-02-15 14:00:00.000,32.534481,winter weekday,30.5
1095,1095,1095,2023-02-15 15:00:00.000,33.450364500000006,winter weekday,35.79
1096,1096,1096,2023-02-15 16:00:00.000,35.484550500000005,winter weekday,35.79
1097,1097,1097,2023-02-15 17:00:00.000,37.21011000000001,winter weekday,35.79
1098,1098,1098,2023-02-15 18:00:00.000,39.04937399999999,winter weekday,35.79
1099,1099,1099,2023-02-15 19:00:00.000,38.0160375,winter weekday,35.79
1100,1100,1100,2023-02-15 20:00:00.000,35.30962050000001,winter weekday,35.79
1101,1101,1101,2023-02-15 21:00:00.000,34.1076015,winter weekday,35.79
1102,1102,1102,2023-02-15 22:00:00.000,34.003893000000005,winter weekday,35.79
1103,1103,1103,2023-02-15 23:00:00.000,32.24959500000001,winter weekday,30.5
1104,1104,1104,2023-02-16 00:00:00.000,31.469907000000006,winter weekday,30.5
1105,1105,1105,2023-02-16 01:00:00.000,32.04717600000001,winter weekday,30.5
1106,1106,1106,2023-02-16 02:00:00.000,31.67732400000001,winter weekday,30.5
1107,1107,1107,2023-02-16 03:00:00.000,31.5311325,winter weekday,30.5
1108,1108,1108,2023-02-16 04:00:00.000,31.737300000000005,winter weekday,30.5
1109,1109,1109,2023-02-16 05:00:00.000,32.357052,winter weekday,30.5
1110,1110,1110,2023-02-16 06:00:00.000,35.560770000000005,winter weekday,35.79
1111,1111,1111,2023-02-16 07:00:00.000,38.172225,winter weekday,35.79
1112,1112,1112,2023-02-16 08:00:00.000,39.276783,winter weekday,35.79
1113,1113,1113,2023-02-16 09:00:00.000,38.164728,winter weekday,35.79
1114,1114,1114,2023-02-16 10:00:00.000,36.14553600000001,winter weekday,35.79
1115,1115,1115,2023-02-16 11:00:00.000,33.978903,winter weekday,35.79
1116,1116,1116,2023-02-16 12:00:00.000,32.134641,winter weekday,35.79
1117,1117,1117,2023-02-16 13:00:00.000,32.1908685,winter weekday,35.79
1118,1118,1118,2023-02-16 14:00:00.000,33.352903500000004,winter weekday,35.79
1119,1119,1119,2023-02-16 15:00:00.000,34.2300525,winter weekday,35.79
1120,1120,1120,2023-02-16 16:00:00.000,34.981002000000004,winter weekday,35.79
1121,1121,1121,2023-02-16 17:00:00.000,38.109750000000005,winter weekday,35.79
1122,1122,1122,2023-02-16 18:00:00.000,38.224704,winter weekday,35.79
1123,1123,1123,2023-02-16 19:00:00.000,37.4337705,winter weekday,35.79
1124,1124,1124,2023-02-16 20:00:00.000,35.3071215,winter weekday,35.79
1125,1125,1125,2023-02-16 21:00:00.000,34.60615200000001,winter weekday,35.79
1126,1126,1126,2023-02-16 22:00:00.000,33.301674000000006,winter weekday,35.79
1127,1127,1127,2023-02-16 23:00:00.000,30.8713965,winter weekday,30.5
1128,1128,1128,2023-02-17 00:00:00.000,30.61899750000001,winter weekday,30.5
1129,1129,1129,2023-02-17 01:00:00.000,29.6893695,winter weekday,30.5
1130,1130,1130,2023-02-17 02:00:00.000,28.9521645,winter weekday,30.5
1131,1131,1131,2023-02-17 03:00:00.000,28.128744,winter weekday,30.5
1132,1132,1132,2023-02-17 04:00:00.000,27.4427685,winter weekday,30.5
1133,1133,1133,2023-02-17 05:00:00.000,28.726005000000004,winter weekday,30.5
1134,1134,1134,2023-02-17 06:00:00.000,30.50279400000001,winter weekday,30.5
1135,1135,1135,2023-02-17 07:00:00.000,32.6931675,winter weekday,30.5
1136,1136,1136,2023-02-17 08:00:00.000,33.599055,winter weekday,30.5
1137,1137,1137,2023-02-17 09:00:00.000,31.67732400000001,winter weekday,30.5
1138,1138,1138,2023-02-17 10:00:00.000,30.057972000000003,winter weekday,30.5
1139,1139,1139,2023-02-17 11:00:00.000,28.858452,winter weekday,30.5
1140,1140,1140,2023-02-17 12:00:00.000,28.713510000000003,winter weekday,30.5
1141,1141,1141,2023-02-17 13:00:00.000,25.818418500000007,winter weekday,26.43
1142,1142,1142,2023-02-17 14:00:00.000,21.951216,winter weekday,26.43
1143,1143,1143,2023-02-17 15:00:00.000,21.5801145,winter weekday,26.43
1144,1144,1144,2023-02-17 16:00:00.000,26.068318500000004,winter weekday,26.43
1145,1145,1145,2023-02-17 17:00:00.000,27.354054000000005,winter weekday,26.43
1146,1146,1146,2023-02-17 18:00:00.000,28.679773500000007,winter weekday,26.43
1147,1147,1147,2023-02-17 19:00:00.000,27.9950475,winter weekday,26.43
1148,1148,1148,2023-02-17 20:00:00.000,24.860052000000007,winter weekday,26.43
1149,1149,1149,2023-02-17 21:00:00.000,23.228205000000003,winter weekday,26.43
1150,1150,1150,2023-02-17 22:00:00.000,22.843359000000003,winter weekday,26.43
1151,1151,1151,2023-02-17 23:00:00.000,20.144439,winter weekday,26.43
1152,1152,1152,2023-02-18 00:00:00.000,20.884143,winter weekend,19.94
1153,1153,1153,2023-02-18 01:00:00.000,21.921228,winter weekend,19.94
1154,1154,1154,2023-02-18 02:00:00.000,21.843759,winter weekend,19.94
1155,1155,1155,2023-02-18 03:00:00.000,22.917079500000003,winter weekend,19.94
1156,1156,1156,2023-02-18 04:00:00.000,25.23740100000001,winter weekend,27.53
1157,1157,1157,2023-02-18 05:00:00.000,26.127045000000003,winter weekend,27.53
1158,1158,1158,2023-02-18 06:00:00.000,27.64643700000001,winter weekend,27.53
1159,1159,1159,2023-02-18 07:00:00.000,29.034631500000007,winter weekend,27.53
1160,1160,1160,2023-02-18 08:00:00.000,31.106302500000005,winter weekend,32.84
1161,1161,1161,2023-02-18 09:00:00.000,31.727304000000004,winter weekend,32.84
1162,1162,1162,2023-02-18 10:00:00.000,30.817668,winter weekend,32.84
1163,1163,1163,2023-02-18 11:00:00.000,30.212910000000008,winter weekend,32.84
1164,1164,1164,2023-02-18 12:00:00.000,29.172076500000003,winter weekend,27.53
1165,1165,1165,2023-02-18 13:00:00.000,27.775135500000008,winter weekend,27.53
1166,1166,1166,2023-02-18 14:00:00.000,28.159981500000008,winter weekend,27.53
1167,1167,1167,2023-02-18 15:00:00.000,29.43822,winter weekend,27.53
1168,1168,1168,2023-02-18 16:00:00.000,31.11005100000001,winter weekend,32.84
1169,1169,1169,2023-02-18 17:00:00.000,33.46161,winter weekend,32.84
1170,1170,1170,2023-02-18 18:00:00.000,35.74569600000001,winter weekend,32.84
1171,1171,1171,2023-02-18 19:00:00.000,36.1043025,winter weekend,32.84
1172,1172,1172,2023-02-18 20:00:00.000,34.297525500000006,winter weekend,32.84
1173,1173,1173,2023-02-18 21:00:00.000,32.442018000000004,winter weekend,32.84
1174,1174,1174,2023-02-18 22:00:00.000,31.98595050000001,winter weekend,32.84
1175,1175,1175,2023-02-18 23:00:00.000,31.569867,winter weekend,32.84
1176,1176,1176,2023-02-19 00:00:00.000,30.992598000000008,winter weekend,32.84
1177,1177,1177,2023-02-19 01:00:00.000,30.377844000000003,winter weekend,32.84
1178,1178,1178,2023-02-19 02:00:00.000,29.80432350000001,winter weekend,27.53
1179,1179,1179,2023-02-19 03:00:00.000,28.9884,winter weekend,27.53
1180,1180,1180,2023-02-19 04:00:00.000,28.932172500000004,winter weekend,27.53
1181,1181,1181,2023-02-19 05:00:00.000,29.585661000000005,winter weekend,27.53
1182,1182,1182,2023-02-19 06:00:00.000,29.675625000000004,winter weekend,27.53
1183,1183,1183,2023-02-19 07:00:00.000,30.833911500000003,winter weekend,32.84
1184,1184,1184,2023-02-19 08:00:00.000,31.594857,winter weekend,32.84
1185,1185,1185,2023-02-19 09:00:00.000,32.152134000000004,winter weekend,32.84
1186,1186,1186,2023-02-19 10:00:00.000,31.883491500000005,winter weekend,32.84
1187,1187,1187,2023-02-19 11:00:00.000,31.5961065,winter weekend,32.84
1188,1188,1188,2023-02-19 12:00:00.000,30.927624000000005,winter weekend,32.84
1189,1189,1189,2023-02-19 13:00:00.000,30.010491000000005,winter weekend,32.84
1190,1190,1190,2023-02-19 14:00:00.000,29.680623000000008,winter weekend,32.84
1191,1191,1191,2023-02-19 15:00:00.000,30.825165000000005,winter weekend,32.84
1192,1192,1192,2023-02-19 16:00:00.000,32.452014000000005,winter weekend,32.84
1193,1193,1193,2023-02-19 17:00:00.000,34.999744500000006,winter weekend,32.84
1194,1194,1194,2023-02-19 18:00:00.000,37.197615,winter weekend,32.84
1195,1195,1195,2023-02-19 19:00:00.000,37.157631,winter weekend,32.84
1196,1196,1196,2023-02-19 20:00:00.000,34.649884500000006,winter weekend,32.84
1197,1197,1197,2023-02-19 21:00:00.000,33.249195,winter weekend,32.84
1198,1198,1198,2023-02-19 22:00:00.000,32.072166,winter weekend,32.84
1199,1199,1199,2023-02-19 23:00:00.000,29.219557500000004,winter weekend,32.84
1200,1200,1200,2023-02-20 00:00:00.000,27.22285650000001,winter weekday,26.43
1201,1201,1201,2023-02-20 01:00:00.000,23.747997,winter weekday,26.43
1202,1202,1202,2023-02-20 02:00:00.000,23.473107,winter weekday,26.43
1203,1203,1203,2023-02-20 03:00:00.000,21.61635,winter weekday,26.43
1204,1204,1204,2023-02-20 04:00:00.000,21.0078435,winter weekday,26.43
1205,1205,1205,2023-02-20 05:00:00.000,22.146138,winter weekday,26.43
1206,1206,1206,2023-02-20 06:00:00.000,26.401935000000005,winter weekday,26.43
1207,1207,1207,2023-02-20 07:00:00.000,27.136641000000004,winter weekday,26.43
1208,1208,1208,2023-02-20 08:00:00.000,26.83301250000001,winter weekday,26.43
1209,1209,1209,2023-02-20 09:00:00.000,23.605554000000005,winter weekday,26.43
1210,1210,1210,2023-02-20 10:00:00.000,22.610952000000005,winter weekday,26.43
1211,1211,1211,2023-02-20 11:00:00.000,20.3581035,winter weekday,26.43
1212,1212,1212,2023-02-20 12:00:00.000,20.3431095,winter weekday,26.43
1213,1213,1213,2023-02-20 13:00:00.000,20.1181995,winter weekday,26.43
1214,1214,1214,2023-02-20 14:00:00.000,22.555974000000003,winter weekday,26.43
1215,1215,1215,2023-02-20 15:00:00.000,23.907933000000007,winter weekday,26.43
1216,1216,1216,2023-02-20 16:00:00.000,24.508942500000003,winter weekday,26.43
1217,1217,1217,2023-02-20 17:00:00.000,29.23705050000001,winter weekday,30.5
1218,1218,1218,2023-02-20 18:00:00.000,31.42992300000001,winter weekday,30.5
1219,1219,1219,2023-02-20 19:00:00.000,30.992598000000008,winter weekday,30.5
1220,1220,1220,2023-02-20 20:00:00.000,28.934671500000004,winter weekday,30.5
1221,1221,1221,2023-02-20 21:00:00.000,28.329913500000004,winter weekday,30.5
1222,1222,1222,2023-02-20 22:00:00.000,28.547326500000004,winter weekday,30.5
1223,1223,1223,2023-02-20 23:00:00.000,25.944618,winter weekday,26.43
1224,1224,1224,2023-02-21 00:00:00.000,23.678025000000005,winter weekday,26.43
1225,1225,1225,2023-02-21 01:00:00.000,23.1169995,winter weekday,26.43
1226,1226,1226,2023-02-21 02:00:00.000,23.335662000000003,winter weekday,26.43
1227,1227,1227,2023-02-21 03:00:00.000,24.025386,winter weekday,26.43
1228,1228,1228,2023-02-21 04:00:00.000,26.008342500000005,winter weekday,26.43
1229,1229,1229,2023-02-21 05:00:00.000,29.222056500000004,winter weekday,26.43
1230,1230,1230,2023-02-21 06:00:00.000,33.32041650000001,winter weekday,35.79
1231,1231,1231,2023-02-21 07:00:00.000,35.9693565,winter weekday,35.79
1232,1232,1232,2023-02-21 08:00:00.000,36.605352,winter weekday,35.79
1233,1233,1233,2023-02-21 09:00:00.000,33.699015,winter weekday,35.79
1234,1234,1234,2023-02-21 10:00:00.000,33.516588000000006,winter weekday,35.79
1235,1235,1235,2023-02-21 11:00:00.000,31.9259745,winter weekday,30.5
1236,1236,1236,2023-02-21 12:00:00.000,31.4286735,winter weekday,30.5
1237,1237,1237,2023-02-21 13:00:00.000,31.629843000000005,winter weekday,30.5
1238,1238,1238,2023-02-21 14:00:00.000,32.274585,winter weekday,30.5
1239,1239,1239,2023-02-21 15:00:00.000,33.68152200000001,winter weekday,35.79
1240,1240,1240,2023-02-21 16:00:00.000,35.984350500000005,winter weekday,35.79
1241,1241,1241,2023-02-21 17:00:00.000,37.9660575,winter weekday,35.79
1242,1242,1242,2023-02-21 18:00:00.000,39.6253935,winter weekday,35.79
1243,1243,1243,2023-02-21 19:00:00.000,39.496695,winter weekday,35.79
1244,1244,1244,2023-02-21 20:00:00.000,38.60955,winter weekday,35.79
1245,1245,1245,2023-02-21 21:00:00.000,37.21011000000001,winter weekday,35.79
1246,1246,1246,2023-02-21 22:00:00.000,36.51039,winter weekday,35.79
1247,1247,1247,2023-02-21 23:00:00.000,35.183421,winter weekday,35.79
1248,1248,1248,2023-02-22 00:00:00.000,34.848555000000005,winter weekday,35.79
1249,1249,1249,2023-02-22 01:00:00.000,33.427873500000004,winter weekday,35.79
1250,1250,1250,2023-02-22 02:00:00.000,33.024285000000006,winter weekday,35.79
1251,1251,1251,2023-02-22 03:00:00.000,33.427873500000004,winter weekday,35.79
1252,1252,1252,2023-02-22 04:00:00.000,33.5528235,winter weekday,35.79
1253,1253,1253,2023-02-22 05:00:00.000,34.7598405,winter weekday,35.79
1254,1254,1254,2023-02-22 06:00:00.000,37.046425500000005,winter weekday,35.79
1255,1255,1255,2023-02-22 07:00:00.000,39.0006435,winter weekday,35.79
1256,1256,1256,2023-02-22 08:00:00.000,39.401733,winter weekday,35.79
1257,1257,1257,2023-02-22 09:00:00.000,37.92857250000001,winter weekday,35.79
1258,1258,1258,2023-02-22 10:00:00.000,36.4266735,winter weekday,35.79
1259,1259,1259,2023-02-22 11:00:00.000,34.48495050000001,winter weekday,35.79
1260,1260,1260,2023-02-22 12:00:00.000,33.556572,winter weekday,35.79
1261,1261,1261,2023-02-22 13:00:00.000,33.509091000000005,winter weekday,35.79
1262,1262,1262,2023-02-22 14:00:00.000,34.366248000000006,winter weekday,35.79
1263,1263,1263,2023-02-22 15:00:00.000,36.22425450000001,winter weekday,35.79
1264,1264,1264,2023-02-22 16:00:00.000,36.980202000000006,winter weekday,35.79
1265,1265,1265,2023-02-22 17:00:00.000,37.98604950000001,winter weekday,35.79
1266,1266,1266,2023-02-22 18:00:00.000,39.2343,winter weekday,35.79
1267,1267,1267,2023-02-22 19:00:00.000,38.9506635,winter weekday,35.79
1268,1268,1268,2023-02-22 20:00:00.000,37.617447000000006,winter weekday,35.79
1269,1269,1269,2023-02-22 21:00:00.000,36.612849,winter weekday,35.79
1270,1270,1270,2023-02-22 22:00:00.000,36.060570000000006,winter weekday,35.79
1271,1271,1271,2023-02-22 23:00:00.000,34.1700765,winter weekday,35.79
1272,1272,1272,2023-02-23 00:00:00.000,34.196316,winter weekday,35.79
1273,1273,1273,2023-02-23 01:00:00.000,33.786480000000005,winter weekday,35.79
1274,1274,1274,2023-02-23 02:00:00.000,33.4866,winter weekday,35.79
1275,1275,1275,2023-02-23 03:00:00.000,32.959311,winter weekday,35.79
1276,1276,1276,2023-02-23 04:00:00.000,33.008041500000004,winter weekday,35.79
1277,1277,1277,2023-02-23 05:00:00.000,33.60280350000001,winter weekday,35.79
1278,1278,1278,2023-02-23 06:00:00.000,36.607851,winter weekday,35.79
1279,1279,1279,2023-02-23 07:00:00.000,38.60955,winter weekday,35.79
1280,1280,1280,2023-02-23 08:00:00.000,39.61914599999999,winter weekday,35.79
1281,1281,1281,2023-02-23 09:00:00.000,38.55957000000001,winter weekday,35.79
1282,1282,1282,2023-02-23 10:00:00.000,36.6840705,winter weekday,35.79
1283,1283,1283,2023-02-23 11:00:00.000,36.08930850000001,winter weekday,35.79
1284,1284,1284,2023-02-23 12:00:00.000,35.138439000000005,winter weekday,35.79
1285,1285,1285,2023-02-23 13:00:00.000,34.448715,winter weekday,35.79
1286,1286,1286,2023-02-23 14:00:00.000,34.27378500000001,winter weekday,35.79
1287,1287,1287,2023-02-23 15:00:00.000,34.2850305,winter weekday,35.79
1288,1288,1288,2023-02-23 16:00:00.000,34.803573,winter weekday,35.79
1289,1289,1289,2023-02-23 17:00:00.000,36.405432000000005,winter weekday,35.79
1290,1290,1290,2023-02-23 18:00:00.000,38.012289,winter weekday,35.79
1291,1291,1291,2023-02-23 19:00:00.000,37.98480000000001,winter weekday,35.79
1292,1292,1292,2023-02-23 20:00:00.000,36.8490045,winter weekday,35.79
1293,1293,1293,2023-02-23 21:00:00.000,36.252993,winter weekday,35.79
1294,1294,1294,2023-02-23 22:00:00.000,35.562019500000005,winter weekday,35.79
1295,1295,1295,2023-02-23 23:00:00.000,33.793977000000005,winter weekday,35.79
1296,1296,1296,2023-02-24 00:00:00.000,34.071366000000005,winter weekday,35.79
1297,1297,1297,2023-02-24 01:00:00.000,32.134641,winter weekday,30.5
1298,1298,1298,2023-02-24 02:00:00.000,32.0559225,winter weekday,30.5
1299,1299,1299,2023-02-24 03:00:00.000,31.70731200000001,winter weekday,30.5
1300,1300,1300,2023-02-24 04:00:00.000,32.0559225,winter weekday,30.5
1301,1301,1301,2023-02-24 05:00:00.000,32.015938500000004,winter weekday,30.5
1302,1302,1302,2023-02-24 06:00:00.000,34.501194000000005,winter weekday,35.79
1303,1303,1303,2023-02-24 07:00:00.000,36.7415475,winter weekday,35.79
1304,1304,1304,2023-02-24 08:00:00.000,36.73530000000001,winter weekday,35.79
1305,1305,1305,2023-02-24 09:00:00.000,36.14303700000001,winter weekday,35.79
1306,1306,1306,2023-02-24 10:00:00.000,33.790228500000005,winter weekday,35.79
1307,1307,1307,2023-02-24 11:00:00.000,30.990099,winter weekday,30.5
1308,1308,1308,2023-02-24 12:00:00.000,31.457412000000005,winter weekday,30.5
1309,1309,1309,2023-02-24 13:00:00.000,30.847656000000008,winter weekday,30.5
1310,1310,1310,2023-02-24 14:00:00.000,30.0492255,winter weekday,30.5
1311,1311,1311,2023-02-24 15:00:00.000,30.997596000000005,winter weekday,30.5
1312,1312,1312,2023-02-24 16:00:00.000,31.1737755,winter weekday,30.5
1313,1313,1313,2023-02-24 17:00:00.000,32.3233155,winter weekday,30.5
1314,1314,1314,2023-02-24 18:00:00.000,34.4124795,winter weekday,30.5
1315,1315,1315,2023-02-24 19:00:00.000,31.982202000000004,winter weekday,30.5
1316,1316,1316,2023-02-24 20:00:00.000,28.782232500000003,winter weekday,30.5
1317,1317,1317,2023-02-24 21:00:00.000,30.43906950000001,winter weekday,30.5
1318,1318,1318,2023-02-24 22:00:00.000,29.0046435,winter weekday,30.5
1319,1319,1319,2023-02-24 23:00:00.000,27.186621,winter weekday,30.5
1320,1320,1320,2023-02-25 00:00:00.000,28.682272500000003,winter weekend,27.53
1321,1321,1321,2023-02-25 01:00:00.000,27.756393000000003,winter weekend,27.53
1322,1322,1322,2023-02-25 02:00:00.000,27.230353500000007,winter weekend,27.53
1323,1323,1323,2023-02-25 03:00:00.000,26.768038500000003,winter weekend,27.53
1324,1324,1324,2023-02-25 04:00:00.000,27.617698500000003,winter weekend,27.53
1325,1325,1325,2023-02-25 05:00:00.000,27.1104015,winter weekend,27.53
1326,1326,1326,2023-02-25 06:00:00.000,26.960461500000005,winter weekend,27.53
1327,1327,1327,2023-02-25 07:00:00.000,27.9225765,winter weekend,27.53
1328,1328,1328,2023-02-25 08:00:00.000,28.59980550000001,winter weekend,27.53
1329,1329,1329,2023-02-25 09:00:00.000,28.241199000000005,winter weekend,27.53
1330,1330,1330,2023-02-25 10:00:00.000,26.664330000000007,winter weekend,27.53
1331,1331,1331,2023-02-25 11:00:00.000,25.511041500000005,winter weekend,27.53
1332,1332,1332,2023-02-25 12:00:00.000,24.7938285,winter weekend,27.53
1333,1333,1333,2023-02-25 13:00:00.000,22.978305,winter weekend,27.53
1334,1334,1334,2023-02-25 14:00:00.000,25.199916000000005,winter weekend,27.53
1335,1335,1335,2023-02-25 15:00:00.000,27.595207500000004,winter weekend,27.53
1336,1336,1336,2023-02-25 16:00:00.000,29.430723000000008,winter weekend,27.53
1337,1337,1337,2023-02-25 17:00:00.000,32.786880000000004,winter weekend,32.84
1338,1338,1338,2023-02-25 18:00:00.000,34.421226000000004,winter weekend,32.84
1339,1339,1339,2023-02-25 19:00:00.000,33.717757500000005,winter weekend,32.84
1340,1340,1340,2023-02-25 20:00:00.000,31.942218,winter weekend,32.84
1341,1341,1341,2023-02-25 21:00:00.000,30.146686500000005,winter weekend,32.84
1342,1342,1342,2023-02-25 22:00:00.000,31.7285535,winter weekend,32.84
1343,1343,1343,2023-02-25 23:00:00.000,30.79142850000001,winter weekend,32.84
1344,1344,1344,2023-02-26 00:00:00.000,30.661480500000003,winter weekend,32.84
1345,1345,1345,2023-02-26 01:00:00.000,30.230403000000003,winter weekend,32.84
1346,1346,1346,2023-02-26 02:00:00.000,30.2091615,winter weekend,32.84
1347,1347,1347,2023-02-26 03:00:00.000,30.645237000000005,winter weekend,32.84
1348,1348,1348,2023-02-26 04:00:00.000,30.375345000000003,winter weekend,32.84
1349,1349,1349,2023-02-26 05:00:00.000,30.555273000000007,winter weekend,32.84
1350,1350,1350,2023-02-26 06:00:00.000,30.742698000000008,winter weekend,32.84
1351,1351,1351,2023-02-26 07:00:00.000,31.056322500000004,winter weekend,32.84
1352,1352,1352,2023-02-26 08:00:00.000,30.990099,winter weekend,32.84
1353,1353,1353,2023-02-26 09:00:00.000,30.555273000000007,winter weekend,32.84
1354,1354,1354,2023-02-26 10:00:00.000,29.530683000000003,winter weekend,27.53
1355,1355,1355,2023-02-26 11:00:00.000,28.98090300000001,winter weekend,27.53
1356,1356,1356,2023-02-26 12:00:00.000,27.98880000000001,winter weekend,27.53
1357,1357,1357,2023-02-26 13:00:00.000,24.240300000000005,winter weekend,27.53
1358,1358,1358,2023-02-26 14:00:00.000,24.275286000000005,winter weekend,27.53
1359,1359,1359,2023-02-26 15:00:00.000,27.993798,winter weekend,27.53
1360,1360,1360,2023-02-26 16:00:00.000,29.728104,winter weekend,27.53
1361,1361,1361,2023-02-26 17:00:00.000,33.599055,winter weekend,32.84
1362,1362,1362,2023-02-26 18:00:00.000,36.572865,winter weekend,32.84
1363,1363,1363,2023-02-26 19:00:00.000,36.9739545,winter weekend,32.84
1364,1364,1364,2023-02-26 20:00:00.000,36.56536800000001,winter weekend,32.84
1365,1365,1365,2023-02-26 21:00:00.000,35.065968,winter weekend,32.84
1366,1366,1366,2023-02-26 22:00:00.000,34.6473855,winter weekend,32.84
1367,1367,1367,2023-02-26 23:00:00.000,33.983901,winter weekend,32.84
1368,1368,1368,2023-02-27 00:00:00.000,32.7156585,winter weekday,32.84
1369,1369,1369,2023-02-27 01:00:00.000,33.9751545,winter weekday,32.84
1370,1370,1370,2023-02-27 02:00:00.000,33.973905,winter weekday,32.84
1371,1371,1371,2023-02-27 03:00:00.000,32.99054850000001,winter weekday,32.84
1372,1372,1372,2023-02-27 04:00:00.000,32.370796500000004,winter weekday,32.84
1373,1373,1373,2023-02-27 05:00:00.000,34.839808500000004,winter weekday,35.79
1374,1374,1374,2023-02-27 06:00:00.000,37.8885885,winter weekday,35.79
1375,1375,1375,2023-02-27 07:00:00.000,40.691217,winter weekday,35.79
1376,1376,1376,2023-02-27 08:00:00.000,40.7274525,winter weekday,35.79
1377,1377,1377,2023-02-27 09:00:00.000,38.1809715,winter weekday,35.79
1378,1378,1378,2023-02-27 10:00:00.000,36.4741545,winter weekday,35.79
1379,1379,1379,2023-02-27 11:00:00.000,34.345006500000004,winter weekday,35.79
1380,1380,1380,2023-02-27 12:00:00.000,34.6848705,winter weekday,35.79
1381,1381,1381,2023-02-27 13:00:00.000,34.30127400000001,winter weekday,35.79
1382,1382,1382,2023-02-27 14:00:00.000,33.800224500000006,winter weekday,35.79
1383,1383,1383,2023-02-27 15:00:00.000,33.88644,winter weekday,35.79
1384,1384,1384,2023-02-27 16:00:00.000,36.5416275,winter weekday,35.79
1385,1385,1385,2023-02-27 17:00:00.000,38.6957655,winter weekday,35.79
1386,1386,1386,2023-02-27 18:00:00.000,41.1097995,winter weekday,35.79
1387,1387,1387,2023-02-27 19:00:00.000,42.12689249999999,winter weekday,35.79
1388,1388,1388,2023-02-27 20:00:00.000,39.170575500000005,winter weekday,35.79
1389,1389,1389,2023-02-27 21:00:00.000,37.397535000000005,winter weekday,35.79
1390,1390,1390,2023-02-27 22:00:00.000,36.542877,winter weekday,35.79
1391,1391,1391,2023-02-27 23:00:00.000,36.043077,winter weekday,35.79
1392,1392,1392,2023-02-28 00:00:00.000,34.11135,winter weekday,35.79
1393,1393,1393,2023-02-28 01:00:00.000,32.964309,winter weekday,30.5
1394,1394,1394,2023-02-28 02:00:00.000,32.8406085,winter weekday,30.5
1395,1395,1395,2023-02-28 03:00:00.000,32.935570500000004,winter weekday,30.5
1396,1396,1396,2023-02-28 04:00:00.000,33.142987500000004,winter weekday,30.5
1397,1397,1397,2023-02-28 05:00:00.000,35.0372295,winter weekday,35.79
1398,1398,1398,2023-02-28 06:00:00.000,37.6686765,winter weekday,35.79
1399,1399,1399,2023-02-28 07:00:00.000,39.60790050000001,winter weekday,35.79
1400,1400,1400,2023-02-28 08:00:00.000,40.613748,winter weekday,35.79
1401,1401,1401,2023-02-28 09:00:00.000,37.398784500000005,winter weekday,35.79
1402,1402,1402,2023-02-28 10:00:00.000,33.659031000000006,winter weekday,35.79
1403,1403,1403,2023-02-28 11:00:00.000,32.88684000000001,winter weekday,30.5
1404,1404,1404,2023-02-28 12:00:00.000,31.950964500000005,winter weekday,30.5
1405,1405,1405,2023-02-28 13:00:00.000,32.26084050000001,winter weekday,30.5
1406,1406,1406,2023-02-28 14:00:00.000,32.788129500000004,winter weekday,30.5
1407,1407,1407,2023-02-28 15:00:00.000,34.01139,winter weekday,35.79
1408,1408,1408,2023-02-28 16:00:00.000,36.662829,winter weekday,35.79
1409,1409,1409,2023-02-28 17:00:00.000,39.0006435,winter weekday,35.79
1410,1410,1410,2023-02-28 18:00:00.000,41.59210649999999,winter weekday,35.79
1411,1411,1411,2023-02-28 19:00:00.000,41.58086099999999,winter weekday,35.79
1412,1412,1412,2023-02-28 20:00:00.000,39.2205555,winter weekday,35.79
1413,1413,1413,2023-02-28 21:00:00.000,37.14388650000001,winter weekday,35.79
1414,1414,1414,2023-02-28 22:00:00.000,36.582861,winter weekday,35.79
1415,1415,1415,2023-02-28 23:00:00.000,35.128443000000004,winter weekday,35.79
1416,1416,1416,2023-03-01 00:00:00.000,33.996396000000004,winter weekday,35.79
1417,1417,1417,2023-03-01 01:00:00.000,33.044277,winter weekday,35.79
1418,1418,1418,2023-03-01 02:00:00.000,32.981802,winter weekday,35.79
1419,1419,1419,2023-03-01 03:00:00.000,33.31916700000001,winter weekday,35.79
1420,1420,1420,2023-03-01 04:00:00.000,33.684021,winter weekday,35.79
1421,1421,1421,2023-03-01 05:00:00.000,35.02973250000001,winter weekday,35.79
1422,1422,1422,2023-03-01 06:00:00.000,37.7911275,winter weekday,35.79
1423,1423,1423,2023-03-01 07:00:00.000,40.6124985,winter weekday,35.79
1424,1424,1424,2023-03-01 08:00:00.000,40.6124985,winter weekday,35.79
1425,1425,1425,2023-03-01 09:00:00.000,36.472905,winter weekday,35.79
1426,1426,1426,2023-03-01 10:00:00.000,33.1979655,winter weekday,35.79
1427,1427,1427,2023-03-01 11:00:00.000,32.202114,winter weekday,30.5
1428,1428,1428,2023-03-01 12:00:00.000,31.836010500000004,winter weekday,30.5
1429,1429,1429,2023-03-01 13:00:00.000,31.627344000000008,winter weekday,30.5
1430,1430,1430,2023-03-01 14:00:00.000,31.8734955,winter weekday,30.5
1431,1431,1431,2023-03-01 15:00:00.000,32.71315950000001,winter weekday,30.5
