Time,Wholesale price corrected,group,tariff,Kosten_Stufen,Kosten_Dynamic
2023-03-06 03:00:00,32.75189400000001,winter weekday,32.09,0.2503019999999183,0.2554647731999167
2023-03-06 04:00:00,32.8306125,winter weekday,32.09,0.27469039999992534,0.28103004299992357
2023-03-06 05:00:00,34.54117800000001,winter weekday,32.09,0.8606537999999324,0.9263943939599274
2023-03-06 06:00:00,37.335060000000006,winter weekday,37.29,0.16594050000023064,0.16614101700023093
2023-03-06 07:00:00,40.4838,winter weekday,37.29,0.004101899999818215,0.004453217999802646
2023-03-06 08:00:00,44.49344549999999,winter weekday,37.29,0.03691710000005969,0.04404851104507121
2023-03-06 09:00:00,40.9023825,winter weekday,37.29,0.0190179000001438,0.020860215075157732
2023-03-06 10:00:00,38.642037,winter weekday,37.29,0.04064609999980194,0.04211982032979476
2023-03-06 11:00:00,37.465008000000005,winter weekday,37.29,0.04139189999995388,0.041586158879953664
2023-03-06 12:00:00,36.100554,winter weekday,37.29,0.05966399999994573,0.05776088639994747
2023-03-06 13:00:00,35.479552500000004,winter weekday,37.29,0.23492700000004071,0.22352118075003877
2023-03-06 14:00:00,35.39833500000001,winter weekday,37.29,0.1786191000001004,0.16955802465009534
2023-03-06 15:00:00,35.58326100000001,winter weekday,37.29,0.244622399999981,0.23342619215998192
2023-03-06 16:00:00,36.36045,winter weekday,37.29,0.31696500000013567,0.3090638250001323
2023-03-06 17:00:00,37.611199500000005,winter weekday,37.29,0.4791764999999457,0.48330391357494534
2023-03-06 18:00:00,40.46630700000001,winter weekday,37.29,0.5537564999998779,0.6009246589498676
2023-03-06 19:00:00,39.1855695,winter weekday,37.29,0.2740815000002171,0.2880139358252281
2023-03-06 20:00:00,35.854402500000006,winter weekday,37.29,0.33411839999989956,0.3212554463999035
2023-03-06 21:00:00,33.6602805,winter weekday,32.09,0.24388400000007007,0.2558181318000735
2023-03-06 22:00:00,32.443267500000005,winter weekday,32.09,0.21596569999992762,0.21834319027492688
2023-03-06 23:00:00,30.93512100000001,winter weekday,32.09,0.22013739999990198,0.21221493005990552
2023-03-07 00:00:00,29.620647000000005,winter weekday,32.09,0.253190099999923,0.23370690482992892
2023-03-07 01:00:00,29.145837000000004,winter weekday,26.91,0.20855250000014686,0.22588023675015909
2023-03-07 02:00:00,27.98880000000001,winter weekday,26.91,0.1824497999999687,0.18976406399996748
2023-03-07 03:00:00,27.234102000000004,winter weekday,26.91,0.18917730000011554,0.19145573706011693
2023-03-07 04:00:00,27.179124000000005,winter weekday,26.91,0.21743279999999804,0.21960732191999807
2023-03-07 05:00:00,28.060021500000005,winter weekday,26.91,0.3460625999997709,0.3608518764897612
2023-03-07 06:00:00,29.701864500000003,winter weekday,32.09,0.22334640000026387,0.20672497692024422
2023-03-07 07:00:00,29.809321500000003,winter weekday,32.09,0.2711604999997899,0.2518887666748048
2023-03-07 08:00:00,30.561520500000004,winter weekday,32.09,0.032410900000182125,0.03086713570517345
2023-03-07 09:00:00,28.853454000000003,winter weekday,26.91,0.04924529999999805,0.05280182081999791
2023-03-07 10:00:00,29.095857,winter weekday,26.91,0.016145999999862944,0.01745751419985181
2023-03-07 11:00:00,29.145837000000004,winter weekday,26.91,0.11867309999994713,0.12853314116994277
2023-03-07 12:00:00,28.309921500000005,winter weekday,26.91,0.11813490000008224,0.12428055538508653
2023-03-07 13:00:00,29.095857,winter weekday,26.91,0.051398099999947135,0.055573086869942834
2023-03-07 14:00:00,29.247046500000007,winter weekday,26.91,0.0858429000001116,0.09329807833512131
2023-03-07 15:00:00,29.563170000000003,winter weekday,32.09,0.17168149999995333,0.158162959499957
2023-03-07 16:00:00,31.015089000000007,winter weekday,32.09,0.29394440000005373,0.28409821524005197
2023-03-07 17:00:00,35.23215150000001,winter weekday,37.29,0.5604686999998887,0.529539237044895
2023-03-07 18:00:00,37.869846,winter weekday,37.29,0.2994386999999566,0.30409486337995595
2023-03-07 19:00:00,35.349604500000005,winter weekday,37.29,0.2983200000000678,0.28279683600006433
2023-03-07 20:00:00,36.377943,winter weekday,37.29,0.28452269999997015,0.2775637050899709
2023-03-07 21:00:00,34.414978500000004,winter weekday,32.09,0.2393914000000304,0.2567357396100326
